ObjectID,Route Location:,Route ID:,Select the statement that best describes the amount and distribution of litter in the street.,Does litter obstruct the street?,Select the statement that best describes the amount and distribution of litter on the sidewalk.,How many large abandoned items are present?,What types of items are present? (select all that apply),Other dumped items:,Does illegal dumping obstruct the street?,How many instances of graffiti are present on private property or on the sidewalk or non-painted curb immediately adjacent to private property?,How many instances of graffiti are present on SF gov property?,How many instances of graffiti are present on other property?,Select the statement that best describes the amount and distribution of broken glass on the street and sidewalk:,How many instances of broken glass are present along the sidewalk and street?,How many instances of feces are present?,How many abandoned syringes are present?,How many used or opened condoms are present?,How many dead animals are present?,Does the route have one or more trash receptacles?,Are any trash receptacles overflowing?,Is sidewalk clearance less than 4 feet wide or 8 feet high at any point?,"If yes, identify the cause (select all that apply)",Other sidewalk obstructions:,Does the sidewalk have any defects that have not been marked for repair?,Does the sidewalk have any marked defects that have not been repaired?,How severe are the pavement defects?,Do you detect any strong unpleasant or offensive odors along the street or sidewalk?,"If yes, is the odor from a sewer or catch basin?",Does the route have one or more transit shelters?,Which of the following issues are present in or on any of the transit shelters along the route?,Is this route predominantly residential or commercial/industrial/mixed use?,CreationDate,x,y,the_geom,SF Find Neighborhoods 2,Analysis Neighborhoods 2,Current Supervisor Districts 2
3807,Stockton St BETWEEN Filbert St AND Greenwich St,9958,3,0,3,0,,,,2,11,13,1,,0,0,0,0,0,,0,,,1,0,2,0,,0,,1,02/15/2023 10:42:29 PM,-122.40946521131,37.8018365672249,POINT (-122.40946521131 37.8018365672249),106,23,3
2147,Goettingen St BETWEEN Alpha St AND Campbell Ave,503,3,0,3,0,,,,0,4,0,2,1,1,0,0,0,0,,1,12,,1,0,3,0,,0,,2,08/12/2022 09:59:26 PM,-122.40185635509,37.7154631863593,POINT (-122.40185635509 37.7154631863593),75,40,9
2244,02nd St BETWEEN Market St AND Mission St,5662,2,0,2,0,,,,12,21,2,1,,0,0,0,0,1,0,0,,,1,0,2,0,,1,56,1,09/01/2022 10:46:44 PM,-122.400586751726,37.7886357442203,POINT (-122.400586751726 37.7886357442203),108,8,10
980,Castro St BETWEEN Duboce Ave AND 14th St,5970,4,0,3,1,3,,0,0,9,0,1,,1,0,0,0,1,0,0,,,1,0,2,0,,1,579,2,04/13/2022 10:00:59 PM,-122.435722392143,37.7681981491176,POINT (-122.435722392143 37.7681981491176),112,5,5
1522,Ocean Ave BETWEEN Howth St AND Geneva Ave,10761,4,0,4,3,5110,rickshaw attachment for bicycle,1,8,16,16,2,1,0,0,0,0,1,0,1,138,,1,0,2,0,,1,592,2,06/08/2022 06:15:51 PM,-122.450957200423,37.7230788197183,POINT (-122.450957200423 37.7230788197183),95,41,8
3849,Clement St BETWEEN 25th Ave AND 26th Ave,10219,2,0,3,0,,,,42,8,8,2,1,1,0,0,0,0,,0,,,1,0,1,0,,0,,1,02/16/2023 08:53:21 PM,-122.48540979334,37.7820000588566,POINT (-122.48540979334 37.7820000588566),8,29,4
462,Franklin St BETWEEN Post St AND Daniel Burnham Ct,3852,4,0,2,0,,,,25,12,1,4,3,1,0,0,0,0,,0,,,0,0,,0,,0,,1,02/09/2022 08:13:16 PM,-122.423274279148,37.7866402889359,POINT (-122.423274279148 37.7866402889359),100,39,6
3890,Clement St BETWEEN 05th Ave AND 06th Ave,13686,3,0,2,1,11,,0,39,29,5,2,1,0,0,0,0,1,0,0,,,1,0,2,0,,1,126,1,02/16/2023 11:38:15 PM,-122.463887775201,37.7829645699148,POINT (-122.463887775201 37.7829645699148),5,11,4
2688,Market St BETWEEN Church St AND Sanchez St,12706,3,0,2,5,74311,,0,48,90,8,5,4,1,0,0,0,1,0,0,,,1,0,1,0,,1,1296,1,10/28/2022 06:18:28 PM,-122.430044849105,37.7667323978977,POINT (-122.430044849105 37.7667323978977),28,5,5
2588,Gough St BETWEEN Golden Gate Ave AND Turk St,2738,3,0,4,2,5,,0,1,42,11,5,6,3,2,0,0,1,0,0,,,1,0,1,0,,0,,1,10/20/2022 03:41:26 PM,-122.423824403835,37.7810736169642,POINT (-122.423824403835 37.7810736169642),100,39,11
2223,Ulloa St BETWEEN 27th Ave AND 28th Ave,16163,3,0,4,2,413,,0,0,2,1,1,,0,0,0,0,0,,1,12,,1,0,3,0,,0,,2,08/22/2022 10:27:10 PM,-122.484681689937,37.7407866330934,POINT (-122.484681689937 37.7407866330934),40,35,7
1761,Ocean Ave BETWEEN Woodacre Dr AND 19th Ave,10964,2,0,3,0,,,,1,2,14,1,,0,0,0,0,1,0,0,,,1,0,1,0,,0,,1,06/16/2022 08:49:21 PM,-122.474092035856,37.7320676462427,POINT (-122.474092035856 37.7320676462427),62,41,8
1834,Minna St BETWEEN 06th St AND 07th St,8627,4,0,3,0,,,,27,9,0,1,,2,0,0,0,0,,0,,,1,0,1,0,,0,,1,07/20/2022 05:51:43 PM,-122.409293819042,37.7796648857966,POINT (-122.409293819042 37.7796648857966),32,34,10
3745,Oak St BETWEEN Van Ness Ave AND Franklin St,7906,2,0,2,1,6,,0,44,5,0,2,1,0,0,0,0,0,,0,,,0,0,,0,,0,,1,02/13/2023 05:34:10 PM,-122.420178034298,37.7753253940869,POINT (-122.420178034298 37.7753253940869),21,9,11
606,Clay St BETWEEN Powell St AND Stockton St,5720,2,0,2,0,,,,35,7,7,2,1,0,0,0,0,0,,0,,,1,1,2,0,,0,,1,02/17/2022 10:29:21 PM,-122.408735392126,37.7939610617412,POINT (-122.408735392126 37.7939610617412),104,6,3
1433,Mission St BETWEEN 20th St AND 21st St,61,3,0,4,0,,,,100,100,18,3,4,1,0,0,0,1,1,0,,,1,0,2,0,,1,965,1,06/01/2022 05:56:24 PM,-122.418990030302,37.7578389274009,POINT (-122.418990030302 37.7578389274009),53,20,2
1251,Haight St BETWEEN Webster St AND Fillmore St,2769,3,0,3,0,,,,100,38,0,2,1,2,2,0,0,1,0,0,,,1,0,2,0,,1,1196,1,05/24/2022 07:39:32 PM,-122.429631227019,37.7722169986341,POINT (-122.429631227019 37.7722169986341),26,9,11
2470,Lombard St BETWEEN Steiner St AND Pierce St,8858,3,0,3,3,1117,,0,35,50,9,1,,2,0,0,0,1,1,0,,,1,0,2,0,,1,592,1,10/04/2022 07:55:51 PM,-122.43852821256,37.7995917335067,POINT (-122.43852821256 37.7995917335067),17,13,6
2003,Holyoke St BETWEEN Silver Ave AND Silliman St,6719,2,0,2,0,,,,0,0,0,1,,0,0,0,0,0,,0,,,0,0,,0,,0,,2,07/28/2022 12:33:23 AM,-122.410253462311,37.73045439142,POINT (-122.410253462311 37.73045439142),91,25,2
2645,Clement St BETWEEN 30th Ave AND 31st Ave,13668,3,0,3,0,,,,0,9,18,4,1,1,0,0,0,0,,0,,,1,0,2,0,,0,,1,10/24/2022 05:33:38 PM,-122.49076496965,37.7817507470968,POINT (-122.49076496965 37.7817507470968),8,29,4
752,Santiago St BETWEEN 37th Ave AND 38th Ave,14085,2,0,2,1,9,,0,0,5,0,3,1,1,0,0,0,0,,0,,,1,0,1,0,,0,,2,03/17/2022 10:28:45 PM,-122.495657666303,37.7440496173382,POINT (-122.495657666303 37.7440496173382),39,35,7
1956,Harrison St BETWEEN 10th St AND 11th St,5053,3,0,3,0,,,,39,21,13,4,10,0,0,0,0,0,,0,,,1,0,2,0,,0,,1,07/27/2022 05:50:59 PM,-122.411892152882,37.7711092119233,POINT (-122.411892152882 37.7711092119233),32,34,10
1283,Lombard St BETWEEN Gough St AND Octavia St,179,4,0,3,0,,,,16,6,8,3,1,10,0,0,0,0,,0,,,1,0,3,0,,0,,1,05/25/2022 10:26:11 PM,-122.428673686706,37.8008494589952,POINT (-122.428673686706 37.8008494589952),17,13,6
790,03rd St BETWEEN Oakdale Ave AND Palou Ave,6422,2,0,2,0,,,,15,0,0,2,100,0,0,0,0,1,0,0,,,0,0,,0,,1,6,,03/23/2022 06:14:19 PM,-122.39078220005,37.7343966878014,POINT (-122.39078220005 37.7343966878014),86,1,9
2617,Mission St BETWEEN Mount Vernon Ave AND Florentine Ave,9746,4,0,4,0,,,,101,101,22,2,1,2,0,0,0,0,,0,,,1,0,2,0,,0,,1,10/21/2022 04:48:37 PM,-122.443306582423,37.7139646464998,POINT (-122.443306582423 37.7139646464998),,7,1
448,Taraval St BETWEEN 28th Ave AND 29th Ave,9071,2,0,2,0,,,,3,6,9,2,1,0,0,0,0,0,,0,,,1,0,2,0,,0,,1,02/08/2022 11:36:53 PM,-122.485884898819,37.7426073238892,POINT (-122.485884898819 37.7426073238892),40,35,7
2784,Jackson St BETWEEN Kearny St AND Grant Ave,1099,2,0,2,11,370,soybean oil,0,101,64,7,1,,0,0,0,0,0,,0,,,1,0,2,0,,0,,1,11/08/2022 12:02:43 AM,-122.405897665347,37.796117854818,POINT (-122.405897665347 37.796117854818),104,6,3
4067,Geary Blvd BETWEEN 11th Ave AND 12th Ave,7369,4,0,2,0,,,,59,21,12,2,1,0,0,0,0,1,0,0,,,0,0,,0,,1,65,1,02/24/2023 02:09:00 AM,-122.470166909206,37.7806823041424,POINT (-122.470166909206 37.7806823041424),5,11,4
2316,Balboa St BETWEEN 34th Ave AND 35th Ave,13066,2,0,3,1,6,,0,2,25,0,1,,5,0,0,0,1,0,0,,,0,0,,0,,1,5,1,09/12/2022 09:12:31 PM,-122.494639416945,37.7758377148972,POINT (-122.494639416945 37.7758377148972),8,29,4
3904,Quintara St BETWEEN Funston Ave AND 14th Ave,9904,2,0,2,0,,,,0,1,0,1,,0,0,0,0,0,,1,13,,1,0,1,0,,0,,2,02/17/2023 06:16:31 PM,-122.470071961772,37.7488860756252,POINT (-122.470071961772 37.7488860756252),44,14,8
854,Clement St BETWEEN 24th Ave AND 25th Ave,5625,2,0,2,0,,,,14,19,2,2,1,0,0,0,0,0,,0,,,1,0,2,0,,0,,1,03/31/2022 10:29:12 PM,-122.484352218434,37.7820560081987,POINT (-122.484352218434 37.7820560081987),8,29,4
3605,48th Ave BETWEEN Judah St AND Kirkham St,5209,4,0,3,0,,,,1,0,0,4,1,0,0,0,0,0,,1,12,,1,0,1,0,,0,,2,01/31/2023 09:58:31 PM,-122.508001935848,37.7593978539799,POINT (-122.508001935848 37.7593978539799),39,35,7
1511,Shotwell St BETWEEN 22nd St AND 23rd St,9637,4,0,4,0,,,,3,64,5,3,1,5,0,0,0,0,,0,,,1,0,3,0,,0,,2,06/07/2022 11:51:11 PM,-122.415409917806,37.7548387644591,POINT (-122.415409917806 37.7548387644591),53,20,2
3231,Ocean Ave BETWEEN Miramar Ave AND Faxon Ave East,969,3,0,3,7,3115,,0,0,1,0,1,,1,0,0,0,1,0,0,,,1,0,3,0,,0,,1,12/13/2022 08:58:31 PM,-122.459064340453,37.724530246671,POINT (-122.459064340453 37.724530246671),71,41,8
4240,Lake Merced Blvd BETWEEN Middlefield Dr AND Winston Dr,9046,3,0,4,0,,,,0,16,0,5,5,0,0,0,0,1,0,1,13,,1,0,1,0,,0,,1,03/08/2023 07:57:31 PM,-122.484926706329,37.7284511826458,POINT (-122.484926706329 37.7284511826458),43,16,8
4086,Buchanan St BETWEEN Waller St AND Haight St,6305,2,0,4,1,7,,0,8,6,10,2,1,0,0,0,0,0,,0,,,1,0,1,0,,0,,2,02/24/2023 09:14:42 PM,-122.427064034176,37.7720587858946,POINT (-122.427064034176 37.7720587858946),27,9,11
2443,20th St BETWEEN Illinois St AND 03rd St,4611,3,0,4,0,,,,1,53,0,5,2,0,0,0,0,1,0,0,,,1,0,1,0,,0,,1,10/03/2022 09:07:58 PM,-122.38806259185,37.7605206164365,POINT (-122.38806259185 37.7605206164365),55,26,9
1676,Geary St BETWEEN Hyde St AND Larkin St,7296,5,0,5,3,63,,0,100,100,100,5,3,9,0,0,0,0,,0,,,1,0,3,0,,0,,1,06/14/2022 09:50:07 PM,-122.417281827195,37.7862105772097,POINT (-122.417281827195 37.7862105772097),50,36,10
1007,02nd St BETWEEN Brannan St AND Townsend St,3668,4,0,3,1,3,,0,7,18,32,1,,3,0,0,0,0,,0,,,1,0,1,0,,1,5,1,04/15/2022 11:56:31 PM,-122.391315546004,37.7812314128185,POINT (-122.391315546004 37.7812314128185),31,8,10
3013,San Bruno Ave BETWEEN Burrows St AND Bacon St,14230,4,0,4,2,37,,0,54,59,72,5,3,0,0,0,0,1,0,0,,,1,0,2,0,,1,126952,1,12/02/2022 05:20:09 PM,-122.403846294124,37.7282345636741,POINT (-122.403846294124 37.7282345636741),91,25,2
4572,03rd St BETWEEN Williams Ave AND Lane St,6300,3,0,4,2,36,,0,9,6,6,1,,0,0,0,0,1,0,1,13,,1,0,2,0,,1,9,1,04/12/2023 08:29:41 PM,-122.392830312185,37.7288970632985,POINT (-122.392830312185 37.7288970632985),86,1,9
2301,Sea View Ter BETWEEN 30th Ave AND End,9642,2,0,2,0,,,,1,4,0,1,,0,0,0,0,0,,0,,,1,0,2,0,,0,,2,09/12/2022 05:08:47 PM,-122.491145735855,37.784275017506,POINT (-122.491145735855 37.784275017506),1,33,6
4029,18th St BETWEEN Noe St AND Hartford St,12112,2,0,2,7,7113,,0,2,18,29,2,1,0,0,0,0,0,,0,,,1,0,2,0,,0,,1,02/22/2023 09:12:54 PM,-122.433348542801,37.760988026305,POINT (-122.433348542801 37.760988026305),38,5,5
3735,Oak St BETWEEN Gough St AND Octavia St,8138,4,0,3,1,11,,0,39,20,0,5,2,0,0,0,0,0,,0,,,1,1,2,0,,0,,1,02/13/2023 05:34:01 PM,-122.423367271848,37.774922748983,POINT (-122.423367271848 37.774922748983),22,9,11
301,Mission St BETWEEN 29th St AND Virginia Ave,12493,3,0,3,6,3115,,0,24,5,8,2,1,0,0,0,0,1,0,1,2,,1,1,1,0,,0,,1,02/03/2022 12:28:46 AM,-122.421202767696,37.7435850903209,POINT (-122.421202767696 37.7435850903209),83,2,2
1431,Mission St BETWEEN 18th St AND 19th St,178,3,0,4,4,3,,0,100,14,56,1,,0,0,0,0,1,0,0,,,1,0,1,0,,1,1,1,06/01/2022 05:03:33 PM,-122.419295868028,37.7610405485837,POINT (-122.419295868028 37.7610405485837),53,20,2
992,Diamond St BETWEEN Chenery St AND Bosworth St,6824,2,0,3,0,,,,6,11,3,1,,0,0,0,0,1,0,0,,,1,0,1,0,,0,,1,04/15/2022 05:45:17 PM,-122.434024463069,37.7340339207899,POINT (-122.434024463069 37.7340339207899),96,10,5
4698,Holly Park Cir BETWEEN Elsie St AND Bocana St,6727,2,0,2,0,,,,4,0,0,1,,0,0,0,0,0,,1,3,,1,0,3,0,,0,,2,05/01/2023 07:21:48 PM,-122.420063976105,37.7382078303172,POINT (-122.420063976105 37.7382078303172),61,2,2
4436,Leland Ave BETWEEN Alpha St AND Peabody St,13135,3,0,3,0,,,,0,0,0,1,,0,0,0,0,0,,0,,,1,0,1,0,,0,,1,03/31/2023 03:40:17 PM,-122.406080362913,37.712108111792,POINT (-122.406080362913 37.712108111792),75,40,9
4233,Serrano Dr BETWEEN Tapia Dr AND Arballo Dr,13997,2,0,3,0,,,,2,3,0,1,,0,0,0,0,1,0,0,,,1,0,1,0,,0,,2,03/08/2023 06:25:04 PM,-122.482264100725,37.7190827356659,POINT (-122.482264100725 37.7190827356659),42,16,8
1193,Van Ness Ave BETWEEN Market St AND Fell St,5343,2,0,3,0,,,,11,2,1,2,1,0,0,0,0,1,0,1,2,,1,0,2,0,,1,59,1,05/16/2022 03:37:25 PM,-122.419475406219,37.775752884186,POINT (-122.419475406219 37.775752884186),21,9,11
2177,Newhall St BETWEEN Fairfax Ave AND Galvez Ave,3843,2,0,3,0,,,,0,0,0,3,1,1,0,0,0,0,,0,,,1,1,3,0,,0,,1,08/16/2022 08:42:06 PM,-122.38743862924,37.7409894788241,POINT (-122.38743862924 37.7409894788241),86,1,9
1938,Lake Merced Blvd BETWEEN Middlefield Dr AND Winston Dr,9046,2,0,3,1,4,,0,0,4,65,2,4,0,0,0,0,1,0,0,,,1,0,2,0,,0,,2,07/23/2022 12:01:54 AM,-122.484939925937,37.7284561184566,POINT (-122.484939925937 37.7284561184566),43,16,8
1597,Larkin St BETWEEN Post St AND Sutter St,1326,4,0,5,1,3,,0,76,90,52,4,4,5,0,0,0,1,0,0,,,1,0,3,0,,0,,1,06/10/2022 12:52:26 AM,-122.418381219576,37.7875070625902,POINT (-122.418381219576 37.7875070625902),50,21,3
1697,Quintara St BETWEEN Funston Ave AND 14th Ave,9904,2,0,2,2,37,,0,0,0,0,1,,0,0,0,0,0,,0,,,0,0,,0,,0,,2,06/15/2022 06:00:33 PM,-122.470085181379,37.7488910136253,POINT (-122.470085181379 37.7488910136253),44,14,8
1124,Geary St BETWEEN Taylor St AND Jones St,7299,3,0,2,0,,,,35,22,7,1,,6,0,0,0,1,0,0,,,1,0,2,0,,0,,1,05/10/2022 02:54:29 PM,-122.412351821712,37.786839673675,POINT (-122.412351821712 37.786839673675),50,36,3
3266,Campbell Ave BETWEEN Rutland St AND Delta St,4448,3,0,3,0,,,,0,5,0,1,,0,0,0,0,0,,1,12,,1,0,2,0,,0,,2,12/15/2022 04:05:27 PM,-122.407249919107,37.7155398799732,POINT (-122.407249919107 37.7155398799732),75,40,9
3728,Gough St BETWEEN Fulton St AND Mcallister St,2944,2,1,2,0,,,,26,23,0,2,1,0,0,0,0,0,,0,,,0,1,1,0,,0,,1,02/10/2023 07:37:41 PM,-122.423447664777,37.7792104784883,POINT (-122.423447664777 37.7792104784883),21,39,11
1854,Folsom St BETWEEN 05th St AND 06th St,4887,3,0,3,0,,,,3,12,11,1,,1,0,0,0,1,0,0,,,1,0,2,0,,1,126,1,07/20/2022 09:37:37 PM,-122.404514464626,37.7793899896067,POINT (-122.404514464626 37.7793899896067),32,34,10
2603,Market St BETWEEN 12th St AND Gough St,8567,4,0,4,4,375,,0,36,83,6,1,,3,0,0,0,0,,0,,,1,0,2,0,,0,,1,10/20/2022 07:23:24 PM,-122.421054702879,37.7736628368237,POINT (-122.421054702879 37.7736628368237),32,20,10
3721,Kearny St BETWEEN Clay St AND Washington St,9243,2,0,2,0,,,,4,17,0,2,1,0,0,0,0,1,0,0,,,0,0,,0,,1,12,1,02/10/2023 12:13:18 AM,-122.404880829039,37.794889409895,POINT (-122.404880829039 37.794889409895),104,6,3
1716,Monticello St BETWEEN Sargent St AND Shields St,12358,2,0,2,0,,,,0,0,9,1,,1,0,0,0,0,,0,,,1,0,3,0,,0,,2,06/15/2022 09:10:51 PM,-122.470736526436,37.7169903951306,POINT (-122.470736526436 37.7169903951306),65,24,1
1265,Divisadero St BETWEEN Fulton St AND Mcallister St,1828,3,0,3,0,,,,51,27,7,1,,2,0,0,0,1,0,0,,,1,0,3,0,,1,125,1,05/24/2022 11:46:10 PM,-122.438232862664,37.7773364736753,POINT (-122.438232862664 37.7773364736753),23,39,11
2993,Grant Ave BETWEEN Pine St AND California St,7090,3,0,3,0,,,,100,11,2,1,,0,0,0,0,0,,0,,,1,0,3,0,,0,,1,11/30/2022 11:40:24 PM,-122.405839997998,37.7919744271959,POINT (-122.405839997998 37.7919744271959),104,8,3
1772,10th Ave BETWEEN End AND California St,12992,2,0,3,0,,,,0,4,0,1,,0,0,0,0,0,,0,,,1,0,1,0,,0,,2,06/17/2022 07:01:46 PM,-122.468931463382,37.7857087623614,POINT (-122.468931463382 37.7857087623614),5,11,4
3476,Golden Gate Ave BETWEEN Fillmore St AND Steiner St,7163,3,0,2,1,4,,0,7,0,0,4,1,0,0,0,0,1,0,1,13,,1,1,2,0,,0,,1,01/20/2023 10:39:17 PM,-122.432773870751,37.7794593699728,POINT (-122.432773870751 37.7794593699728),97,39,11
2175,Merrimac St BETWEEN China Basin St AND Mission Bay Blvd North,11468,2,0,2,0,,,,0,0,1,1,,0,0,0,0,1,0,0,,,0,0,,0,,0,,2,08/16/2022 08:15:58 PM,-122.392915253285,37.7713581001488,POINT (-122.392915253285 37.7713581001488),34,4,10
2698,Geary Blvd BETWEEN Cook St AND Spruce St,4471,4,0,4,0,,,,12,88,3,4,1,3,0,0,0,1,0,0,,,1,0,3,0,,1,29,1,11/02/2022 04:02:42 PM,-122.45264304536,37.7817224073838,POINT (-122.45264304536 37.7817224073838),12,18,4
3,Market St BETWEEN Sanchez St AND 16th St,7092,2,0,3,1,7,,0,17,7,27,1,,2,0,0,0,1,0,0,,,1,1,2,0,,1,56,1,01/17/2022 04:56:07 PM,-122.43200547162,37.7649908689876,POINT (-122.43200547162 37.7649908689876),38,5,5
3462,Divisadero St BETWEEN Fulton St AND Mcallister St,1828,3,0,3,0,,,,96,47,32,1,,0,0,0,0,1,0,0,,,1,0,2,0,,1,12,1,01/20/2023 07:39:10 PM,-122.438219643954,37.7773315304738,POINT (-122.438219643954 37.7773315304738),23,39,11
665,Washington St BETWEEN Montgomery St AND Kearny St,15103,2,0,3,2,5,,0,26,1,5,1,,4,0,0,0,1,0,0,,,1,1,2,0,,0,,1,02/22/2022 09:27:56 PM,-122.404150292999,37.7954342121074,POINT (-122.404150292999 37.7954342121074),104,6,3
1432,Mission St BETWEEN 19th St AND 20th St,8722,4,0,3,20,311,,0,100,100,45,2,1,1,0,0,0,1,1,0,,,1,0,2,0,,1,6,1,06/01/2022 05:29:03 PM,-122.419142537287,37.7594389041412,POINT (-122.419142537287 37.7594389041412),53,20,2
2893,Alabama St BETWEEN Mariposa St AND 18Th St,3011,4,0,4,1,7,,0,30,101,0,5,2,1,0,0,0,0,,0,,,1,0,2,0,,0,,1,11/16/2022 07:37:36 PM,-122.412111798156,37.7622794708259,POINT (-122.412111798156 37.7622794708259),53,20,2
765,Folsom St BETWEEN 03rd St AND 04th St,4915,2,0,3,0,,,,4,2,1,1,,2,1,0,0,0,,0,,,1,0,2,0,,0,,1,03/18/2022 04:30:37 PM,-122.400058252183,37.7829095520345,POINT (-122.400058252183 37.7829095520345),32,34,10
2245,Market St BETWEEN 02nd St AND Montgomery St,6681,2,0,2,0,,,,0,9,4,1,,0,0,0,0,1,0,0,,,0,1,1,0,,0,,1,09/01/2022 10:56:12 PM,-122.401757639223,37.7890220221092,POINT (-122.401757639223 37.7890220221092),108,8,10
2792,Kearny St BETWEEN Washington St AND Jackson St,8559,2,0,2,2,6,,0,56,44,3,1,,0,0,0,0,1,0,0,,,1,0,2,0,,1,5129,1,11/09/2022 05:12:33 PM,-122.4050500923,37.795768822898,POINT (-122.4050500923 37.795768822898),104,6,3
808,Clement St BETWEEN 32nd Ave AND 33rd Ave,13643,3,0,3,1,11,,0,19,10,10,2,1,0,0,0,0,0,,0,,,0,0,,0,,0,,1,03/24/2022 08:47:47 PM,-122.492923977909,37.7816568871981,POINT (-122.492923977909 37.7816568871981),8,29,4
2697,Geary Blvd BETWEEN Blake St AND Cook St,7396,3,0,3,2,141,,0,13,62,3,4,3,0,0,0,0,0,,0,,,1,0,3,0,,0,,1,11/02/2022 03:51:38 PM,-122.451646923305,37.7819989186267,POINT (-122.451646923305 37.7819989186267),11,18,4
3931,Van Ness Ave BETWEEN Filbert St AND Greenwich St,15815,2,0,3,0,,,,31,14,13,2,1,1,0,0,0,0,,0,,,0,0,,0,,0,,1,02/17/2023 09:22:43 PM,-122.42436714437,37.7999367624971,POINT (-122.42436714437 37.7999367624971),15,32,6
3950,03rd St BETWEEN Innes Ave AND Newhall St,6993,2,0,2,0,,,,0,0,0,1,,0,0,0,0,1,0,0,,,0,0,,0,,1,2569,2,02/20/2023 06:56:20 PM,-122.389109493872,37.7391237697207,POINT (-122.389109493872 37.7391237697207),86,1,9
539,Larkin St BETWEEN O'farrell St AND Geary St,9242,2,0,2,2,3,,0,101,101,0,2,1,1,0,0,0,1,0,0,,,1,0,3,0,,0,,1,02/14/2022 08:54:16 PM,-122.418007970473,37.7856390726452,POINT (-122.418007970473 37.7856390726452),20,36,10
777,Key Ave + Keith St BETWEEN Jamestown Ave AND Bay Shore Blvd,13294,2,0,2,0,,,,0,0,0,1,,0,0,0,0,0,,0,,,1,0,2,0,,0,,2,03/21/2022 06:43:34 PM,-122.398594885805,37.720380858269,POINT (-122.398594885805 37.720380858269),88,1,9
3175,Taraval St BETWEEN 30th Ave AND 31st Ave,11464,3,0,3,0,,,,3,26,5,1,,0,0,0,0,0,,0,,,1,0,2,0,,0,,1,12/12/2022 07:08:25 PM,-122.488011850697,37.7425082258335,POINT (-122.488011850697 37.7425082258335),40,35,7
3099,Lake St BETWEEN 22nd Ave AND 23rd Ave,11552,3,0,2,0,,,,0,2,0,1,,0,0,0,0,0,,1,13,,1,0,1,0,,0,,2,12/07/2022 08:40:13 PM,-122.482466976249,37.7858595234226,POINT (-122.482466976249 37.7858595234226),2,33,6
2402,Vallejo St BETWEEN Van Ness Ave AND Franklin St,13145,4,0,3,2,911,,0,0,7,0,4,2,1,0,0,0,0,,1,2,,1,0,2,0,,0,,1,09/30/2022 03:33:47 PM,-122.424425586965,37.7965861846344,POINT (-122.424425586965 37.7965861846344),102,13,6
3799,Columbus Ave BETWEEN Vallejo St AND Green St,5641,3,0,3,0,,,,3,12,8,1,,0,0,0,0,1,0,0,,,1,0,3,0,,0,,1,02/15/2023 07:46:14 PM,-122.408441934082,37.7990933421243,POINT (-122.408441934082 37.7990933421243),106,6,3
1002,Folsom St BETWEEN 02nd St AND 03rd St,674,2,0,2,0,,,,1,3,0,1,,1,0,0,0,1,0,0,,,1,0,2,0,,0,,1,04/15/2022 10:09:09 PM,-122.397829844577,37.7846675764482,POINT (-122.397829844577 37.7846675764482),32,8,10
1549,Mission St BETWEEN 04th St AND 05th St,8312,4,0,4,0,,,,34,25,17,2,1,1,0,0,0,1,0,0,,,1,0,3,0,,1,65,1,06/09/2022 12:12:05 AM,-122.405386365847,37.7836101417905,POINT (-122.405386365847 37.7836101417905),32,34,10
3174,Spear St BETWEEN Harrison St AND End: 400-499 Block,89,4,0,4,6,35746,,0,1,5,1,5,8,0,0,0,0,1,0,0,,,1,0,2,0,,0,,1,12/12/2022 07:05:16 PM,-122.388850401777,37.7883755469242,POINT (-122.388850401777 37.7883755469242),30,8,10
51,Gough St BETWEEN Oak St AND Fell St,8785,4,0,4,0,,,,11,17,1,2,5,1,0,0,0,0,,1,10,sign right across from table\chairs,0,0,,0,,0,,1,01/21/2022 05:36:10 PM,-122.42270605251,37.7754902238352,POINT (-122.42270605251 37.7754902238352),22,9,11
215,Harney Way BETWEEN Executive Park Blvd AND Thomas Mellon Cir,2821,2,0,2,0,,,,0,0,0,1,,0,0,0,0,0,,1,13,,1,0,3,0,,0,,1,01/31/2022 08:23:38 PM,-122.39183880747,37.7097652701561,POINT (-122.39183880747 37.7097652701561),79,1,9
2905,Mission St BETWEEN 08th St AND 09th St,303,4,0,4,7,21363,,0,93,101,10,5,2,3,0,0,0,1,0,0,,,1,0,2,0,,1,12956,1,11/17/2022 04:43:29 PM,-122.413934353205,37.7768439716927,POINT (-122.413934353205 37.7768439716927),32,34,10
1199,Ellis St BETWEEN Larkin St AND Polk St,2260,4,0,5,8,3711514,,0,37,17,34,2,8,0,0,0,0,1,0,0,,,1,0,2,0,,0,,1,05/17/2022 02:48:11 PM,-122.418548675426,37.7841373754177,POINT (-122.418548675426 37.7841373754177),20,36,10
3827,03rd St BETWEEN Mariposa St AND 18th St,6548,2,0,4,0,,,,4,5,0,1,,25,0,0,0,1,0,0,,,1,0,3,0,,1,69,1,02/16/2023 06:37:50 PM,-122.388732369437,37.7636888088002,POINT (-122.388732369437 37.7636888088002),55,26,9
357,Paris St BETWEEN Persia Ave AND Russia Ave,10361,2,0,2,0,,,,0,11,0,1,,1,0,0,0,0,,0,,,1,0,2,0,,0,,2,02/04/2022 10:30:23 PM,-122.435008928585,37.7216093459215,POINT (-122.435008928585 37.7216093459215),90,7,1
